loja;codigo;descricao;familia;subfam;unidade;iva;datacriacao;retalho;fundo;letra;vendersemstock;precovenda;codbarras;iva2
2;1090830030;SABONETE EM BARRA CHA VERDE & ERVAS 30 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;0.00;7899891303757;23.0
2;1090830200;SABONETE EM BARRA CHA VERDE & ERVAS 200 G - DIA DIA;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;4.39;7899891303450;23.0
2;1090830300;GEL DE BANHO CHA VERDE & ERVAS 300 G - DIA DIA;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.35;7899891303405;23.0
2;1091030180;SABONETE LIQUIDO ESFOLIANTE CUPUACU & CASTANHA DO BRASIL 180;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;7.56;7898464625609;23.0
2;1091040100;SABONETE EM BARRA LAVANDA & AMBAR 100 G (CX/3 UNID);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.85;7898464629256;23.0
2;1091040350;SABONETE LIQUIDO LAVANDA & AMBAR 350 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.85;7898464625760;23.0
2;1091050100;SABONETE EM BARRA AMORA & PITANGA 100 G (CX/3 UNI);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.85;7898464629263;23.0
2;1091050350;SABONETE LIQUIDO AMORA & PITANGA 350 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.85;7898464625722;23.0
2;1091070120;SABONETE EM BARRA BAMBU 120 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;3.98;7898464629942;23.0
2;1091070400;SABONETE LIQUIDO BAMBU 400 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.57;7899891308851;23.0
2;1091070500;SABONETE LIQUIDO BAMBU 500 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;22.28;7899891308868;23.0
2;1091080120;SABONETE EM BARRA BUQUE DE PEONIAS 120 G (CX/ 3 UNID.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464626422;23.0
2;1091080350;SABONETE LIQUIDO BUQUE DE PEONIAS 350 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;32.85;7898464626415;23.0
2;1091100200;GEL DE BANHO VERBENA & BAMBU 200 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;6.42;7899891308592;23.0
2;1091109294;SABONETE EM BARRA VERBENA & BAMBU 100 G (PC COM 3 UNID);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.81;7899891303900;23.0
2;1091109361;GEL DE BANHO VERBENA & BAMBU 35 G (CX C/ 120 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;123.95;7899891306482;23.0
2;1091109364;SABONETE EM BARRA VERBENA & BAMBU 30 G (CX C/ 180 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;219.44;7899891306512;23.0
2;1091109398;GEL DE BANHO VERBENA & BAMBU 390 G (CX C/ 20 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;148.78;7899891309179;23.0
2;1091119128;SABONETE EM BARRA BONISSIMO 100 G (CX/3 UNID);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.81;7898464629843;23.0
2;1091119301;BONISSIMO SHAVING - GEL PARA BARBEAR 100 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;4.72;7899891304273;23.0
2;1091170200;GEL DE BANHO SERENA 200 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;6.34;7899891307649;23.0
2;1091330300;GEL DE BANHO ZIMBRO 300 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.76;7899891302750;23.0
2;1091340300;GEL DE BANHO LEMONGRASS 300 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.76;7899891302743;23.0
2;1091490030;SABONETE EM BARRA 2 EM 1 SELETO 30 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;0.00;7899891306307;23.0
2;1091490100;SABONETE EM BARRA SELETO 2 EM 1 - 100 G (CX COM 2 UNID.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.62;7899891306314;23.0
2;1091500100;SABONETE EM BARRA GIGI 100 G (CX COM 2 UNID.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.35;7899891304181;23.0
2;1091500200;GEL DE BANHO GIGI 210 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.35;7899891304204;23.0
2;1091529390;GEL DE BANHO MURU MURU & PATAUA 390 G (CX C/ 20 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;150.41;7899891308493;23.0
2;1091529401;GEL DE BANHO MURU MURU & PATAUA 35 G (CX C/ 120 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;131.26;7899891312018;23.0
2;1091529403;SABONETE EM BARRA MURU MURU & PATAUA 30 G (CX C/ 180 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;218.13;7899891312032;23.0
2;1091550180;SABONETE LIQUIDO ESFOLIANTE COPAIBA & ANDIROBA 180 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;7.56;7899891302163;23.0
2;1091600030;SABONETE EM BARRA BONISSIMO BLACK 30 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;0.00;7899891303719;23.0
2;1091609195;SABONETE EM BARRA BONISSIMO BLACK (CX. C/ 3 UND.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.81;7899891301425;23.0
2;1091620250;SABONETE LIQUIDO FOLHAS DE PIMENTA 250 ML - SABOR & AR;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.08;7899891305782;23.0
2;1091640250;SABONETE LIQUIDO FIGO E PISTACHE 250 ML - SABOR & AR;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.08;7899891305751;23.0
2;1091660100;CALDA ESFOLIANTE 100 ML - MEL TERAPIA;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;19.92;7899891302521;23.0
2;1091680250;SABONETE LIQUIDO GENGIBRE E ROMA 250 ML - SABOR & AR;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.08;7899891305720;23.0
2;1091780100;SABONETE EM BARRA SELETO OCEAN 2 EM 1 - 100 G (CX COM 2 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.62;7899891307717;23.0
2;1091780200;SHOWER GEL SELETO OCEAN - CABELO & CORPO 200 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;7.80;7899891307700;23.0
2;1091810210;GEL DE BANHO ACUCENA 210 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.35;7899891306338;23.0
2;1100029077;SACHE MINI ALMOFADA CASCAS & FOLHAS (CX C/ 6 UNID.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;17.89;7898464624855;23.0
2;1100239077;SACHE MINI ALMOFADA PITANGA (CX C/ 6 UNID.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;17.89;7899891307762;23.0
2;1100499077;SACHE MINI ALMOFADA FLOR DE ALGODAO (CX C/ 6 UNID.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;17.89;7899891301685;23.0
2;1100589077;SACHE MINI ALMOFADA AMBAR (CX C/ 6 UNID.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;17.89;7898464624848;23.0
2;1100649077;SACHE MINI ALMOFADA PROVENCE (CX C/ 6 UNID.);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;17.89;7898464624879;23.0
2;1110190700;SAL MARINHO TERRA MADRE 700 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;27.72;7898464623049;23.0
2;1110620190;SAIS DE BANHO E ESPUMA MURU MURU 190 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.54;7899891302774;23.0
2;1110740190;SAIS DE BANHO E ESPUMA YLANG YLANG 190 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.54;7899891302767;23.0
2;1111330190;SAIS DE BANHO E ESPUMA ZIMBRO 190 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.54;7899891302798;23.0
2;1111340190;SAIS DE BANHO E ESPUMA LEMONGRASS 190 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.54;7899891302781;23.0
2;1120620160;VELA AROMATICA E MASSAGEM MURU MURU 160 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;27.64;7899891302828;23.0
2;1120629079;INCENSO MURU MURU (CX. 12 UNID.) - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.13;7898596391311;23.0
2;1120740160;VELA AROMATICA E MASSAGEM YLANG YLANG 160 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;27.64;7899891302811;23.0
2;1120749079;INCENSO YLANG YLANG (CX. 12 UNID.) - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.13;7898596390680;23.0
2;1121290050;VELA AROMATICA AVADORE 50 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;13.01;7898464625920;23.0
2;1121330160;VELA AROMATICA E MASSAGEM ZIMBRO 160 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;27.64;7898602570617;23.0
2;1121339079;INCENSO ZIMBRO (CX. 12 UNID.) - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.13;7898953040586;23.0
2;1121340160;VELA AROMATICA E MASSAGEM LEMONGRASS 160 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;27.64;7899891302835;23.0
2;1121349079;INCENSO LEMONGRASS (CX. 12 UNID.) - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.13;7898596391496;23.0
2;1121950200;VELA AROMATICA AMBAR. MANDARINA & BAUNILHA 200 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;21.30;7899891308295;23.0
2;1121950500;VELA AROMATICA AMBAR. MANDARINA & BAUNILHA 500 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;40.24;7899891308288;23.0
2;1121960200;VELA AROMATICA SANDALO. VETIVER & CARDAMOMO 200 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;21.30;7899891308318;23.0
2;1121960500;VELA AROMATICA SANDALO. VETIVER & CARDAMOMO 500 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;40.24;7899891308301;23.0
2;1131100200;SHAMPOO VERBENA & BAMBU 200 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.20;7899891307816;23.0
2;1131100201;CONDICIONADOR VERBENA & BAMBU 200 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.53;7899891307823;23.0
2;1131109360;CONDICIONADOR VERBENA & BAMBU 35 ML (CX C/ 120 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;116.97;7899891306475;23.0
2;1131109362;XAMPU VERBENA & BAMBU 35 ML (CX C/ 120 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;129.19;7899891306499;23.0
2;1131109396;XAMPU VERBENA & BAMBU 400 ML (CX C/ 20 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;152.85;7899891309155;23.0
2;1131109397;CONDICIONADOR VERBENA & BAMBU 400 ML (CX C/ 20 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;136.59;7899891309162;23.0
2;1131110140;BONISSIMO BEARD - SHAMPOO PARA BARBA 140 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;6.91;7899891304259;23.0
2;1131490100;SHOWER GEL SELETO 2 EM 1 - 100 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;7.80;7899891311844;23.0
2;1131490200;SHOWER GEL SELETO - CABELO & CORPO 200 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;7.80;7899891306109;23.0
2;1131520300;XAMPU MURU MURU & PATAUA 300 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;7.48;7899891302606;23.0
2;1131520301;CONDICIONADOR MURU MURU & PATAUA 300 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;7.97;7899891302613;23.0
2;1131529388;XAMPU MURU MURU & PATAUA 400 ML (CX C/ 20 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;204.47;7899891308479;23.0
2;1131529389;CONDICIONADOR MURU MURU & PATAUA 400 ML (CX C/ 20 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;171.95;7899891308486;23.0
2;1131529399;XAMPU MURU MURU & PATAUA 35 ML (CX C/ 120 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;162.85;7899891311998;23.0
2;1131529400;CONDICIONADOR MURU MURU & PATAUA 35 ML (CX C/ 120 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;151.29;7899891312001;23.0
2;1131600180;SHAMPOO BONISSIMO BLACK 180 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;6.99;7899891301418;23.0
2;1141480060;PASTA AGRIDOCE ESFOLIANTE PARA OS PES 60 G;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;0.00;9000000003385;23.0
2;1141480080;TALCO EM CREME PARA OS PES 80 G - SANTO PE;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;6.50;7899891300022;23.0
2;1141480100;CREME HIDRATANTE QUERATOLITICO PARA OS PES 100 G - SANTO PE;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.13;7899891300046;23.0
2;1141480130;GEL RELAXANTE PARA OS PES E PERNAS 130 G - SANTO PE;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.94;7899891300060;23.0
2;1141480150;PASTA AGRIDOCE ESFOLIANTE PARA OS PES - SANTO PE;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.13;7899891300039;23.0
2;1141480160;DESODORANTE PARA OS PES - SANTO PE;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.86;7899891300015;23.0
2;1141489197;PEDILUVIO BANHO RELAXANTE PARA OS PES 150 G - SANTO PE;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;8.13;7899891300053;23.0
2;1161490150;DESODORANTE AEROSOL ANTITRANSPIRANTE SELETO 150 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.76;7899891306116;23.0
2;1161600150;DESODORANTE AEROSOL ANTITRANSPIRANTE BONISSIMO BLACK 150 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.76;7899891301401;23.0
2;1161780150;DESODORANTE AEROSOL ANTITRANSPIRANTE SELETO OCEAN 150 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;9.76;7899891307724;23.0
2;2040009131;FLORES DISPERSORAS CONDESSA;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;19.59;7898464625692;23.0
2;2040020210;ESSENCIA PARA DIFUSOR CASCAS & FOLHAS 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464629089;23.0
2;2040190210;ESSENCIA PARA DIFUSOR TERRA MADRE 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464629058;23.0
2;2040230210;ESSENCIA PARA DIFUSOR PITANGA 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464629225;23.0
2;2040490210;ESSENCIA PARA DIFUSOR FLOR DE ALGODAO 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464629065;23.0
2;2040550210;ESSENCIA PARA DIFUSOR ALECRIM 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464629430;23.0
2;2040580210;ESSENCIA PARA DIFUSOR AMBAR 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464629423;23.0
2;2040640210;ESSENCIA PARA DIFUSOR PROVENCE 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464629232;23.0
2;2040800210;ESSENCIA PARA DIFUSOR ALECRIM & CAPIM LIMAO 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7899891303917;23.0
2;2041040210;ESSENCIA PARA DIFUSOR LAVANDA & AMBAR 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7899891303931;23.0
2;2041050210;ESSENCIA PARA DIFUSOR AMORA & PITANGA 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7899891303924;23.0
2;2041070210;ESSENCIA PARA DIFUSOR BAMBU 210ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464628372;23.0
2;2041070211;ESSENCIA PARA DIFUSOR BAMBU 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7899891308882;23.0
2;2041080210;ESSENCIA PARA DIFUSOR BUQUE DE PEONIAS 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464629010;23.0
2;2041290210;ESSENCIA PARA DIFUSOR AVADORE 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;23.00;7898464629041;23.0
2;2041420210;ESSENCIA PARA DIFUSOR CONDESSA 210 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;18.70;7898464625685;23.0
2;2070190350;REFIL HIDRATANTE CORPORAL TERRA MADRE 350 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;6.34;7898464624671;23.0
2;2071030500;REFIL ACUCAR EM OLEO CUPUACU & CASTANHA 500 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;16.26;7899891307465;23.0
2;2071080350;REFIL HIDRATANTE CORPORAL BUQUE DE PEONIAS 350 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;6.34;7898464624664;23.0
2;2071550500;REFIL ACUCAR EM OLEO COPAIBA & ANDIROBA 500 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;16.26;7899891307472;23.0
2;2071660100;HIDRATANTE FACIAL 100 G - BISNAGA - MEL TERAPIA;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.38;7899891307786;23.0
2;2071669271;MOUSSE DE LIMPEZA 100 G - BISNAGA - MEL TERAPIA;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.57;7899891307793;23.0
2;2090020500;REFIL SABONETE LIQUIDO CASCAS & FOLHAS 500 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464629591;23.0
2;2090110500;REFIL SABONETE LIQUIDO CURUMIM 500ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464629553;23.0
2;2090190500;REFIL SABONETE LIQUIDO TERRA MADRE 500ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464627450;23.0
2;2090230500;REFIL SABONETE LIQUIDO PITANGA 500ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464629621;23.0
2;2090250500;REFIL SABONETE LIQUIDO MARRUA 500ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464629508;23.0
2;2090490500;REFIL SABONETE LIQUIDO FLOR DE ALGODAO 500ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464629515;23.0
2;2090550500;REFIL SABONETE LIQUIDO ALECRIM 500ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464629737;23.0
2;2090580500;REFIL SABONETE LIQUIDO AMBAR 500ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464629676;23.0
2;2090640500;REFIL SABONETE LIQUIDO PROVENCE 500ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464629638;23.0
2;2091070500;REFIL SABONETE LIQUIDO BAMBU 500 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7899891308899;23.0
2;2091080500;REFIL SABONETE LIQUIDO BUQUE DE PEONIAS 500 ML;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;11.79;7898464627399;23.0
2;2091109415;REFIL GEL DE BANHO VERBENA & BAMBU 1000 G (CX C/ 10 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;120.33;7899891309209;23.0
2;2091529401;REFIL GEL DE BANHO MURU MURU & PATAUA 1000 G (CX C/ 10 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;117.07;7899891308578;23.0
2;2091660100;CALDA ESFOLIANTE 100 ML - BISNAGA - MEL TERAPIA;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;10.16;7899891307809;23.0
2;2110620190;REFIL SAIS DE BANHO E ESPUMA MURU MURU 190 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.53;7899891302903;23.0
2;2110740190;REFIL SAIS DE BANHO E ESPUMA YLANG YLANG 190 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.53;7899891302897;23.0
2;2111330190;REFIL SAIS DE BANHO E ESPUMA ZIMBRO 190 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.53;7899891302927;23.0
2;2111340190;REFIL SAIS DE BANHO E ESPUMA LEMONGRASS 190 G - RITOS;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;5.53;7899891302910;23.0
2;2131109413;REFIL XAMPU VERBENA & BAMBU 1000 ML (CX C/ 10 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;139.59;7899891309186;23.0
2;2131109414;REFIL CONDICIONADOR VERBENA & BAMBU 1000 ML (CX C/ 10 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;152.03;7899891309193;23.0
2;2131529399;REFIL XAMPU MURU MURU & PATAUA 1000 ML (CX C/ 10 UND);1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;162.60;7899891308554;23.0
2;2131529400;REFIL CONDICIONADOR MURU MURU & PATAUA 1000 ML (CX C/ 10 UND;1;1;2;23.0;2023-08-21;0;#808080;#FFFFFF;0;145.53;7899891308561;23.0
